CRASH_ID,CRASH_DATE,CRASH_TIME,BOROUGH,LATITUDE,LONGITUDE,ON_STREET_NAME,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,CONTRIBUTING_FACTOR_VEHICLE_1,VEHICLE_TYPE_CODE_1
100796,10/25/2023,08:57,BRONX,40.572222,-73.752867,Unnamed Street,0,0,Alcohol Involvement,Taxi
100536,11/11/2024,16:38,QUEENS,40.771436,-73.831391,"Flushing, Queens",0,0,Pavement Slippery,Taxi
100203,03/22/2023,15:20,MANHATTAN,40.735862,-73.989652,Union Square area,1,0,Pavement Slippery,Pick-up Truck
100585,09/04/2024,15:19,BRONX,40.863258,-73.901262,"Fordham Rd, The Bronx",2,0,Turning Improperly,Bus
100445,05/25/2024,16:10,QUEENS,40.765972,-73.831001,"Flushing, Queens",0,0,Pavement Slippery,Bike
100237,05/31/2024,14:05,MANHATTAN,40.735161,-73.990719,Union Square area,0,0,Pavement Slippery,Bike
100093,11/02/2024,10:17,MANHATTAN,40.760557,-73.992462,Times Square area,0,0,Following Too Closely,Pick-up Truck
100516,04/15/2023,11:13,QUEENS,40.766357,-73.831407,"Flushing, Queens",0,0,Alcohol Involvement,Bus
100479,09/12/2024,04:40,QUEENS,40.766251,-73.834764,"Flushing, Queens",3,0,Alcohol Involvement,SUV
100743,07/16/2023,08:32,STATEN ISLAND,40.707276,-73.881709,Unnamed Street,2,0,Pavement Slippery,Bike
100863,08/02/2023,16:48,QUEENS,40.790486,-73.897833,Unnamed Street,0,0,Alcohol Involvement,SUV
100284,02/12/2023,10:43,MANHATTAN,40.733931,-73.992652,Union Square area,0,0,Backing Unsafely,Taxi
100184,02/20/2023,14:01,MANHATTAN,40.734277,-73.99416,Union Square area,1,0,Unsafe Speed,Pick-up Truck
100744,05/31/2024,12:00,BROOKLYN,40.575311,-73.875998,Unnamed Street,0,0,Alcohol Involvement,Sedan
100434,07/22/2023,09:57,BROOKLYN,40.693794,-73.9887,Downtown Brooklyn,0,0,Driver Inattention/Distraction,Sedan
100854,02/14/2024,00:28,QUEENS,40.720843,-74.01273,Unnamed Street,1,0,Alcohol Involvement,Taxi
100153,12/28/2024,22:02,MANHATTAN,40.7552,-73.98324,Times Square area,0,0,Traffic Control Disregarded,Box Truck
100075,12/23/2023,19:29,MANHATTAN,40.756149,-73.989277,Times Square area,0,0,Turning Improperly,Taxi
100450,02/25/2024,17:12,QUEENS,40.764495,-73.832597,"Flushing, Queens",0,0,Following Too Closely,Bus
100678,07/04/2023,03:17,STATEN ISLAND,40.812423,-73.855027,Unnamed Street,0,0,Failure to Yield Right-of-Way,Pick-up Truck
100568,04/14/2023,17:32,BRONX,40.862672,-73.898102,"Fordham Rd, The Bronx",0,0,Pavement Slippery,Taxi
100277,05/17/2024,11:55,MANHATTAN,40.739864,-73.989151,Union Square area,0,0,Unsafe Speed,Sedan
100068,03/06/2023,07:40,MANHATTAN,40.755554,-73.987177,Times Square area,0,0,Driver Inattention/Distraction,Pick-up Truck
100446,11/15/2024,18:57,QUEENS,40.760167,-73.830053,"Flushing, Queens",1,0,Pavement Slippery,Bike
100582,02/03/2024,08:06,BRONX,40.862758,-73.89991,"Fordham Rd, The Bronx",0,0,Backing Unsafely,Box Truck
100188,04/22/2023,23:39,MANHATTAN,40.734565,-73.994618,Union Square area,1,0,Unsafe Speed,Bus
100271,10/19/2024,12:50,MANHATTAN,40.73873,-73.985602,Union Square area,0,0,Alcohol Involvement,SUV
100685,12/19/2024,01:36,QUEENS,40.568955,-73.905543,Unnamed Street,0,0,Following Too Closely,SUV
100740,11/12/2023,09:33,BROOKLYN,40.720644,-73.802911,Unnamed Street,0,0,Turning Improperly,Box Truck
100236,07/03/2023,19:54,MANHATTAN,40.734833,-73.992455,Union Square area,0,0,Failure to Yield Right-of-Way,Bus
100088,03/13/2024,18:09,MANHATTAN,40.763118,-73.983949,Times Square area,0,0,Turning Improperly,Box Truck
100787,08/29/2024,22:12,BROOKLYN,40.811993,-74.133342,Unnamed Street,0,0,Failure to Yield Right-of-Way,Pick-up Truck
100117,12/30/2024,15:21,MANHATTAN,40.75831,-73.987103,Times Square area,2,0,Unsafe Speed,Box Truck
100125,11/20/2024,13:12,MANHATTAN,40.760953,-73.986142,Times Square area,3,0,Backing Unsafely,Taxi
100758,10/04/2023,15:53,QUEENS,40.73536,-73.883657,Unnamed Street,0,0,Backing Unsafely,Taxi
100289,12/19/2023,19:54,MANHATTAN,40.736843,-73.991173,Union Square area,0,0,Driver Inattention/Distraction,Pick-up Truck
100238,06/07/2023,06:15,MANHATTAN,40.736911,-73.99331,Union Square area,0,0,Traffic Control Disregarded,Bus
100000,06/18/2024,15:38,MANHATTAN,40.75949,-73.985915,Times Square area,0,0,Unspecified,Bike
100920,12/24/2023,18:45,MANHATTAN,40.553903,-73.7721,Unnamed Street,2,0,Following Too Closely,Bike
100855,07/04/2024,01:23,BRONX,40.758764,-74.084169,Unnamed Street,1,0,Failure to Yield Right-of-Way,Taxi
100808,05/22/2023,09:54,BRONX,40.575623,-73.786223,Unnamed Street,0,0,Pavement Slippery,Box Truck
100395,06/14/2023,14:31,BROOKLYN,40.69676,-73.988119,Downtown Brooklyn,0,0,Backing Unsafely,Box Truck
100549,10/14/2023,07:29,BRONX,40.86399,-73.899889,"Fordham Rd, The Bronx",2,0,Failure to Yield Right-of-Way,Pick-up Truck
100126,06/18/2023,18:45,MANHATTAN,40.761415,-73.986495,Times Square area,0,0,Pavement Slippery,Sedan
100278,01/19/2023,16:27,MANHATTAN,40.733489,-73.992175,Union Square area,0,0,Driver Inattention/Distraction,Sedan
100715,02/07/2024,11:34,BRONX,40.646944,-73.932357,Unnamed Street,0,0,Driver Inattention/Distraction,Sedan
100116,07/02/2023,13:14,MANHATTAN,40.760502,-73.984122,Times Square area,1,0,Pavement Slippery,Box Truck
100473,02/03/2023,16:10,QUEENS,40.762538,-73.831469,"Flushing, Queens",0,0,Failure to Yield Right-of-Way,Bike
100228,05/01/2023,17:29,MANHATTAN,40.73679,-73.990978,Union Square area,1,0,Driver Inattention/Distraction,Taxi
100689,11/29/2023,17:41,MANHATTAN,40.555992,-73.915359,Unnamed Street,1,0,Following Too Closely,Bike
100677,02/27/2023,04:16,QUEENS,40.696772,-74.062901,Unnamed Street,0,0,Driver Inattention/Distraction,Bike
100057,01/24/2023,09:52,MANHATTAN,40.75703,-73.99048,Times Square area,1,0,Following Too Closely,Bike
100533,08/03/2023,09:14,QUEENS,40.764161,-73.829445,"Flushing, Queens",0,0,Turning Improperly,Bike
100274,02/01/2023,07:48,MANHATTAN,40.742595,-73.992314,Union Square area,0,0,Unspecified,Sedan
100318,12/20/2023,17:22,MANHATTAN,40.734042,-73.993093,Union Square area,1,0,Unspecified,Sedan
100693,05/21/2023,22:28,BROOKLYN,40.725871,-73.953053,Unnamed Street,0,0,Turning Improperly,Bus
100845,01/07/2024,14:05,BROOKLYN,40.796141,-73.916272,Unnamed Street,0,0,Traffic Control Disregarded,SUV
100369,04/10/2024,18:39,BROOKLYN,40.695798,-73.991011,Downtown Brooklyn,0,0,Unsafe Speed,Box Truck
100268,12/25/2024,07:45,MANHATTAN,40.740653,-73.991252,Union Square area,0,0,Following Too Closely,Bus
100046,05/11/2024,17:34,MANHATTAN,40.753398,-73.984411,Times Square area,0,0,Backing Unsafely,Sedan
100349,12/19/2023,07:47,BROOKLYN,40.687465,-73.992265,Downtown Brooklyn,1,0,Pavement Slippery,Sedan
100195,10/19/2023,07:52,MANHATTAN,40.735926,-73.99438,Union Square area,0,0,Backing Unsafely,Sedan
100929,07/31/2023,09:55,BRONX,40.814571,-73.986244,Unnamed Street,0,0,Pavement Slippery,SUV
100773,10/05/2024,16:21,STATEN ISLAND,40.55048,-74.036712,Unnamed Street,0,0,Backing Unsafely,Bus
100761,05/15/2024,16:58,BROOKLYN,40.654187,-74.043909,Unnamed Street,0,0,Driver Inattention/Distraction,Bus
100263,12/12/2023,22:07,MANHATTAN,40.73366,-73.993427,Union Square area,1,0,Alcohol Involvement,SUV
100443,04/24/2024,20:49,QUEENS,40.766192,-73.827983,"Flushing, Queens",1,0,Unspecified,Box Truck
100625,03/02/2023,07:44,BRONX,40.861332,-73.899579,"Fordham Rd, The Bronx",0,0,Backing Unsafely,Bus
100304,09/24/2024,15:17,MANHATTAN,40.736362,-73.993732,Union Square area,2,0,Driver Inattention/Distraction,Pick-up Truck
100341,08/19/2024,08:47,BROOKLYN,40.696382,-73.993243,Downtown Brooklyn,2,0,Turning Improperly,Pick-up Truck
100897,02/04/2023,15:17,STATEN ISLAND,40.683306,-73.772402,Unnamed Street,3,0,Unspecified,Taxi
100149,03/23/2024,09:11,MANHATTAN,40.763105,-73.981351,Times Square area,2,0,Backing Unsafely,Pick-up Truck
100124,02/02/2023,06:56,MANHATTAN,40.75938,-73.986249,Times Square area,1,0,Pavement Slippery,Bike
100728,07/07/2023,23:36,QUEENS,40.65803,-74.114071,Unnamed Street,0,0,Traffic Control Disregarded,Pick-up Truck
100050,08/22/2024,17:04,MANHATTAN,40.7567,-73.984889,Times Square area,0,0,Unspecified,Bike
100353,05/09/2024,05:29,BROOKLYN,40.692062,-73.992143,Downtown Brooklyn,0,0,Backing Unsafely,Pick-up Truck
100859,08/23/2023,03:31,BROOKLYN,40.695458,-74.008002,Unnamed Street,0,0,Failure to Yield Right-of-Way,Sedan
100142,02/01/2024,07:24,MANHATTAN,40.75451,-73.977808,Times Square area,2,0,Failure to Yield Right-of-Way,Bus
100470,04/23/2023,07:05,QUEENS,40.767225,-73.829657,"Flushing, Queens",0,0,Failure to Yield Right-of-Way,Bike
100399,07/01/2023,15:37,BROOKLYN,40.693805,-73.989352,Downtown Brooklyn,0,1,Pavement Slippery,Taxi
100580,12/20/2024,18:53,BRONX,40.86252,-73.896347,"Fordham Rd, The Bronx",1,0,Unspecified,Bike
100320,09/10/2024,10:18,BROOKLYN,40.695299,-73.989545,Downtown Brooklyn,0,0,Unspecified,Bus
100019,04/21/2023,14:15,MANHATTAN,40.759537,-73.98387,Times Square area,0,0,Backing Unsafely,Taxi
100749,06/25/2023,12:30,QUEENS,40.56947,-73.96371,Unnamed Street,0,0,Unspecified,Box Truck
100732,05/19/2023,06:27,BRONX,40.789536,-73.867109,Unnamed Street,0,0,Pavement Slippery,SUV
100753,11/20/2023,13:26,BROOKLYN,40.740126,-74.093797,Unnamed Street,0,0,Driver Inattention/Distraction,Taxi
100407,05/25/2024,18:53,BROOKLYN,40.694369,-73.986307,Downtown Brooklyn,1,0,Unspecified,SUV
100537,02/09/2023,08:24,QUEENS,40.764065,-73.83451,"Flushing, Queens",1,0,Pavement Slippery,Box Truck
100575,11/07/2024,07:47,BRONX,40.859884,-73.899885,"Fordham Rd, The Bronx",1,0,Unsafe Speed,Bike
100038,11/03/2023,08:15,MANHATTAN,40.764366,-73.982403,Times Square area,0,0,Unsafe Speed,Box Truck
100175,07/19/2023,12:24,MANHATTAN,40.762544,-73.983181,Times Square area,0,0,Pavement Slippery,Box Truck
100245,05/15/2023,19:59,MANHATTAN,40.735063,-73.992109,Union Square area,1,0,Traffic Control Disregarded,Pick-up Truck
100774,04/23/2024,22:24,MANHATTAN,40.795624,-74.103324,Unnamed Street,1,0,Unspecified,Bus
100620,12/19/2024,04:07,BRONX,40.86644,-73.898729,"Fordham Rd, The Bronx",0,0,Unsafe Speed,Pick-up Truck
100697,12/11/2024,17:11,STATEN ISLAND,40.636831,-73.95815,Unnamed Street,0,0,Unspecified,Taxi
100795,07/30/2024,02:56,BROOKLYN,40.592854,-73.844299,Unnamed Street,1,0,Unsafe Speed,Sedan
100154,05/08/2023,21:57,MANHATTAN,40.759447,-73.98676,Times Square area,1,0,Backing Unsafely,Bus
100287,04/07/2023,15:33,MANHATTAN,40.737209,-73.990421,Union Square area,1,0,Traffic Control Disregarded,Bike
100558,01/26/2024,03:06,BRONX,40.860715,-73.897596,"Fordham Rd, The Bronx",0,0,Unspecified,Pick-up Truck
100017,09/09/2023,16:01,MANHATTAN,40.756675,-73.985752,Times Square area,0,0,Traffic Control Disregarded,Box Truck
100127,09/13/2023,05:46,MANHATTAN,40.759666,-73.987369,Times Square area,0,0,Backing Unsafely,SUV
100322,05/18/2024,20:19,BROOKLYN,40.693297,-73.991449,Downtown Brooklyn,1,0,Traffic Control Disregarded,Sedan
100255,12/03/2023,19:07,MANHATTAN,40.735568,-73.993536,Union Square area,0,0,Backing Unsafely,Sedan
100644,10/30/2024,00:56,STATEN ISLAND,40.748695,-73.906127,Unnamed Street,1,0,Following Too Closely,Taxi
100895,06/28/2024,03:26,QUEENS,40.71269,-74.09076,Unnamed Street,2,0,Backing Unsafely,Sedan
100190,10/06/2023,10:56,MANHATTAN,40.734195,-73.994036,Union Square area,1,0,Backing Unsafely,Pick-up Truck
100115,03/05/2023,21:18,MANHATTAN,40.758653,-73.979662,Times Square area,1,0,Turning Improperly,Bike
100652,09/01/2024,15:30,STATEN ISLAND,40.832895,-73.90585,Unnamed Street,0,0,Pavement Slippery,Taxi
100180,06/21/2023,19:32,MANHATTAN,40.733045,-73.991726,Union Square area,0,0,Unsafe Speed,Box Truck
100301,01/15/2024,07:22,MANHATTAN,40.736491,-73.987676,Union Square area,1,0,Failure to Yield Right-of-Way,SUV
100841,02/22/2024,12:39,BROOKLYN,40.569749,-73.872971,Unnamed Street,0,0,Pavement Slippery,Pick-up Truck
100660,10/27/2024,20:55,BROOKLYN,40.607748,-74.109248,Unnamed Street,0,0,Alcohol Involvement,Bike
100680,03/11/2024,05:44,BRONX,40.745684,-73.987921,Unnamed Street,0,0,Pavement Slippery,Sedan
100634,10/15/2024,19:24,BRONX,40.624289,-74.010779,Unnamed Street,1,0,Traffic Control Disregarded,Box Truck
100921,04/21/2024,19:40,MANHATTAN,40.615796,-73.978445,Unnamed Street,0,0,Turning Improperly,Pick-up Truck
100517,12/24/2023,12:19,QUEENS,40.762059,-73.826489,"Flushing, Queens",1,0,Alcohol Involvement,SUV
100914,10/29/2024,18:27,BRONX,40.576272,-73.89646,Unnamed Street,0,0,Unsafe Speed,SUV
100045,12/24/2024,12:17,MANHATTAN,40.760242,-73.983669,Times Square area,0,0,Turning Improperly,Pick-up Truck
100842,12/16/2023,17:42,BROOKLYN,40.779696,-74.12208,Unnamed Street,1,0,Alcohol Involvement,Bike
100157,12/26/2023,08:59,MANHATTAN,40.758971,-73.986374,Times Square area,0,0,Turning Improperly,Sedan
100688,09/13/2024,18:04,QUEENS,40.598753,-73.766102,Unnamed Street,0,0,Turning Improperly,Taxi
100171,01/01/2024,14:07,MANHATTAN,40.761808,-73.983407,Times Square area,0,0,Unsafe Speed,Bike
100016,07/05/2023,08:38,MANHATTAN,40.756012,-73.985939,Times Square area,0,0,Driver Inattention/Distraction,Sedan
100511,01/18/2024,08:38,QUEENS,40.769601,-73.830137,"Flushing, Queens",0,0,Following Too Closely,Taxi
100048,03/08/2023,15:51,MANHATTAN,40.75544,-73.985543,Times Square area,1,0,Turning Improperly,Sedan
100901,04/19/2024,11:08,QUEENS,40.757187,-73.944626,Unnamed Street,0,0,Backing Unsafely,Bike
100789,10/31/2023,09:29,BROOKLYN,40.789685,-73.828785,Unnamed Street,0,0,Following Too Closely,Sedan
100515,02/26/2023,07:16,QUEENS,40.763936,-73.829337,"Flushing, Queens",1,0,Alcohol Involvement,Bus
100635,09/16/2023,11:41,BRONX,40.564788,-73.995485,Unnamed Street,0,0,Turning Improperly,SUV
100480,01/21/2023,16:56,QUEENS,40.7624,-73.832512,"Flushing, Queens",0,0,Failure to Yield Right-of-Way,Sedan
100283,01/24/2024,07:52,MANHATTAN,40.735854,-73.990107,Union Square area,1,0,Pavement Slippery,SUV
100707,07/14/2023,14:53,STATEN ISLAND,40.77876,-73.916028,Unnamed Street,1,0,Unspecified,Pick-up Truck
100225,05/22/2024,17:57,MANHATTAN,40.733419,-73.990135,Union Square area,1,0,Following Too Closely,Bike
100026,02/01/2024,14:21,MANHATTAN,40.75512,-73.982185,Times Square area,0,0,Traffic Control Disregarded,Pick-up Truck
100826,06/25/2023,21:02,BROOKLYN,40.55932,-73.771239,Unnamed Street,0,0,Alcohol Involvement,SUV
100437,04/20/2023,21:24,BROOKLYN,40.693772,-73.993743,Downtown Brooklyn,2,0,Unspecified,Pick-up Truck
100882,10/07/2023,16:11,MANHATTAN,40.660489,-74.000622,Unnamed Street,1,0,Driver Inattention/Distraction,Bike
100364,04/10/2024,08:19,BROOKLYN,40.698049,-73.986156,Downtown Brooklyn,0,0,Unsafe Speed,Box Truck
100229,07/09/2023,12:50,MANHATTAN,40.736708,-73.991469,Union Square area,0,0,Backing Unsafely,Sedan
100037,04/25/2023,08:53,MANHATTAN,40.754399,-73.986504,Times Square area,1,0,Unsafe Speed,Sedan
100896,01/01/2023,08:26,BROOKLYN,40.751534,-73.992264,Unnamed Street,0,0,Driver Inattention/Distraction,Sedan
100374,01/05/2024,21:32,BROOKLYN,40.689363,-73.99439,Downtown Brooklyn,0,0,Traffic Control Disregarded,Taxi
100469,06/15/2024,13:46,QUEENS,40.76649,-73.830241,"Flushing, Queens",0,0,Pavement Slippery,Bike
100898,08/11/2023,18:17,BROOKLYN,40.619394,-73.85606,Unnamed Street,1,0,Alcohol Involvement,Box Truck
100788,09/23/2024,10:28,BROOKLYN,40.746631,-74.056725,Unnamed Street,1,0,Following Too Closely,Bus
100673,09/05/2024,03:35,BROOKLYN,40.68571,-73.856543,Unnamed Street,0,0,Failure to Yield Right-of-Way,Sedan
100194,04/07/2023,19:35,MANHATTAN,40.738615,-73.989913,Union Square area,1,0,Traffic Control Disregarded,Pick-up Truck
100843,04/03/2023,02:34,BRONX,40.737878,-73.882379,Unnamed Street,0,0,Failure to Yield Right-of-Way,Sedan
100801,10/27/2023,09:53,STATEN ISLAND,40.808564,-73.924287,Unnamed Street,0,0,Driver Inattention/Distraction,Bus
100503,03/27/2023,09:35,QUEENS,40.763092,-73.832584,"Flushing, Queens",0,0,Alcohol Involvement,SUV
100900,08/22/2023,16:36,STATEN ISLAND,40.623584,-73.970637,Unnamed Street,3,0,Alcohol Involvement,Taxi
100907,11/13/2024,00:28,QUEENS,40.845898,-73.944958,Unnamed Street,0,0,Following Too Closely,Box Truck
100579,10/31/2024,15:43,BRONX,40.859696,-73.896313,"Fordham Rd, The Bronx",1,0,Following Too Closely,Taxi
100899,09/03/2023,06:13,MANHATTAN,40.606371,-73.900082,Unnamed Street,0,0,Traffic Control Disregarded,Pick-up Truck
100162,05/12/2023,06:32,MANHATTAN,40.754288,-73.983612,Times Square area,0,0,Pavement Slippery,Bus
100650,12/23/2023,01:29,STATEN ISLAND,40.580965,-73.915986,Unnamed Street,1,0,Turning Improperly,Bus
100152,06/27/2024,19:52,MANHATTAN,40.75694,-73.99158,Times Square area,1,0,Failure to Yield Right-of-Way,Pick-up Truck
100630,10/08/2023,14:31,BRONX,40.781646,-74.081815,Unnamed Street,0,0,Following Too Closely,Pick-up Truck
100716,06/17/2024,08:27,BRONX,40.699255,-74.03962,Unnamed Street,1,0,Traffic Control Disregarded,Box Truck
100746,05/03/2023,23:53,QUEENS,40.622937,-73.8521,Unnamed Street,0,0,Backing Unsafely,Box Truck
100111,11/27/2024,07:55,MANHATTAN,40.757617,-73.983835,Times Square area,0,0,Backing Unsafely,Taxi
100226,11/13/2023,06:51,MANHATTAN,40.734821,-73.993315,Union Square area,0,0,Alcohol Involvement,Bus
100636,04/12/2024,16:03,QUEENS,40.78381,-73.941001,Unnamed Street,0,0,Turning Improperly,Box Truck
100103,05/28/2024,20:04,MANHATTAN,40.758991,-73.98289,Times Square area,0,0,Failure to Yield Right-of-Way,Taxi
100421,02/21/2024,08:29,BROOKLYN,40.690123,-73.989094,Downtown Brooklyn,2,0,Traffic Control Disregarded,SUV
100419,08/06/2024,07:38,BROOKLYN,40.690396,-73.989308,Downtown Brooklyn,0,0,Unspecified,Bike
100586,11/02/2023,10:43,BRONX,40.86335,-73.896372,"Fordham Rd, The Bronx",1,0,Backing Unsafely,Pick-up Truck
100119,04/19/2024,11:43,MANHATTAN,40.764573,-73.98448,Times Square area,0,0,Unsafe Speed,Taxi
100053,03/01/2024,21:59,MANHATTAN,40.761813,-73.983187,Times Square area,0,0,Traffic Control Disregarded,Bike
100151,03/01/2023,05:22,MANHATTAN,40.763208,-73.984906,Times Square area,1,0,Following Too Closely,SUV
100403,10/04/2023,11:27,BROOKLYN,40.695964,-73.989703,Downtown Brooklyn,0,0,Following Too Closely,Bike
100876,09/22/2024,02:48,STATEN ISLAND,40.641451,-73.874836,Unnamed Street,0,0,Backing Unsafely,SUV
100207,01/09/2024,16:12,MANHATTAN,40.73705,-73.992794,Union Square area,0,0,Driver Inattention/Distraction,Bike
100885,03/13/2024,06:23,BRONX,40.676269,-73.765433,Unnamed Street,1,0,Failure to Yield Right-of-Way,Bike
100705,12/02/2023,05:19,BROOKLYN,40.553984,-73.933194,Unnamed Street,1,0,Traffic Control Disregarded,Sedan
100008,06/16/2024,18:04,MANHATTAN,40.759746,-73.982837,Times Square area,2,0,Turning Improperly,Sedan
100894,10/14/2024,23:07,BROOKLYN,40.766185,-73.949878,Unnamed Street,0,0,Following Too Closely,Bus
100036,06/27/2024,08:25,MANHATTAN,40.754076,-73.991472,Times Square area,3,0,Alcohol Involvement,Bus
100452,09/08/2024,08:43,QUEENS,40.767016,-73.832434,"Flushing, Queens",0,0,Following Too Closely,Sedan
100253,06/05/2023,03:52,MANHATTAN,40.73106,-73.990785,Union Square area,0,0,Backing Unsafely,Bus
100303,02/15/2023,18:40,MANHATTAN,40.738288,-73.993682,Union Square area,0,0,Alcohol Involvement,Sedan
100819,04/04/2023,18:48,STATEN ISLAND,40.578056,-73.979155,Unnamed Street,0,0,Failure to Yield Right-of-Way,SUV
100571,05/24/2023,08:41,BRONX,40.858096,-73.898631,"Fordham Rd, The Bronx",1,0,Alcohol Involvement,Box Truck
100623,03/25/2024,20:55,BRONX,40.860082,-73.895496,"Fordham Rd, The Bronx",2,0,Traffic Control Disregarded,Pick-up Truck
100657,08/19/2024,20:44,BROOKLYN,40.844313,-73.885276,Unnamed Street,1,0,Unspecified,Bike
100667,05/02/2023,13:54,BRONX,40.560027,-73.918083,Unnamed Street,0,0,Pavement Slippery,Bike
100262,05/27/2024,08:06,MANHATTAN,40.738955,-73.986726,Union Square area,0,0,Following Too Closely,Pick-up Truck
100610,06/23/2024,05:18,BRONX,40.862786,-73.89947,"Fordham Rd, The Bronx",0,0,Traffic Control Disregarded,Bus
100297,05/31/2024,04:01,MANHATTAN,40.739538,-73.991092,Union Square area,1,0,Failure to Yield Right-of-Way,Box Truck
100414,08/09/2023,22:25,BROOKLYN,40.688555,-73.9942,Downtown Brooklyn,1,0,Traffic Control Disregarded,Box Truck
100150,04/27/2024,15:05,MANHATTAN,40.756994,-73.97826,Times Square area,1,0,Following Too Closely,Box Truck
100730,11/22/2024,17:13,BROOKLYN,40.745077,-74.113832,Unnamed Street,0,0,Traffic Control Disregarded,Bike
100640,09/24/2024,23:58,STATEN ISLAND,40.702741,-74.094272,Unnamed Street,0,0,Unspecified,Pick-up Truck
100823,09/27/2024,22:13,BRONX,40.84069,-73.776769,Unnamed Street,2,0,Pavement Slippery,Pick-up Truck
100550,05/06/2023,07:06,BRONX,40.861567,-73.902723,"Fordham Rd, The Bronx",2,0,Alcohol Involvement,Pick-up Truck
100757,12/26/2023,19:21,MANHATTAN,40.666174,-73.836238,Unnamed Street,1,0,Unsafe Speed,Bus
100488,08/15/2024,11:01,QUEENS,40.765769,-73.829027,"Flushing, Queens",1,0,Alcohol Involvement,Box Truck
100147,08/27/2023,14:32,MANHATTAN,40.757337,-73.985419,Times Square area,2,0,Backing Unsafely,SUV
100146,06/26/2023,22:31,MANHATTAN,40.755099,-73.985643,Times Square area,0,0,Backing Unsafely,Sedan
100668,07/08/2024,03:15,QUEENS,40.613514,-74.092304,Unnamed Street,0,0,Traffic Control Disregarded,Box Truck
100862,04/28/2023,09:02,STATEN ISLAND,40.581839,-73.952887,Unnamed Street,0,0,Failure to Yield Right-of-Way,SUV
100684,04/15/2023,11:30,BROOKLYN,40.566304,-74.142588,Unnamed Street,0,0,Unsafe Speed,SUV
100659,06/28/2023,05:45,MANHATTAN,40.75123,-73.821496,Unnamed Street,2,0,Unsafe Speed,Box Truck
100348,06/21/2023,17:18,BROOKLYN,40.692619,-73.988936,Downtown Brooklyn,1,0,Unspecified,Taxi
100463,01/13/2023,16:51,QUEENS,40.762879,-73.832474,"Flushing, Queens",0,0,Unsafe Speed,Bike
100325,12/02/2024,08:34,BROOKLYN,40.691512,-73.988534,Downtown Brooklyn,0,0,Pavement Slippery,Pick-up Truck
100186,12/06/2023,05:43,MANHATTAN,40.740081,-73.990052,Union Square area,0,0,Alcohol Involvement,Box Truck
100123,03/22/2023,11:29,MANHATTAN,40.755382,-73.983119,Times Square area,2,0,Unsafe Speed,Sedan
100790,08/04/2023,23:38,BROOKLYN,40.656659,-73.826457,Unnamed Street,0,0,Driver Inattention/Distraction,Sedan
100608,10/08/2024,06:11,BRONX,40.864934,-73.898373,"Fordham Rd, The Bronx",0,0,Unspecified,Taxi
100143,12/07/2024,08:14,MANHATTAN,40.759542,-73.98627,Times Square area,0,0,Driver Inattention/Distraction,Pick-up Truck
100889,06/15/2024,13:02,MANHATTAN,40.701743,-73.925861,Unnamed Street,1,0,Failure to Yield Right-of-Way,Box Truck
100197,06/07/2023,16:59,MANHATTAN,40.736608,-73.993083,Union Square area,0,0,Unsafe Speed,Taxi
100609,11/15/2024,09:32,BRONX,40.857704,-73.893438,"Fordham Rd, The Bronx",0,0,Unsafe Speed,Taxi
100279,09/24/2023,08:11,MANHATTAN,40.738312,-73.987061,Union Square area,1,0,Driver Inattention/Distraction,Bike
100293,04/06/2024,16:11,MANHATTAN,40.736098,-73.988401,Union Square area,1,0,Unspecified,Pick-up Truck
100400,04/05/2023,02:58,BROOKLYN,40.692508,-73.991811,Downtown Brooklyn,1,0,Unsafe Speed,Taxi
100122,02/28/2024,09:56,MANHATTAN,40.757927,-73.987166,Times Square area,1,0,Turning Improperly,Bus
100183,07/20/2023,06:39,MANHATTAN,40.737322,-73.987029,Union Square area,1,0,Alcohol Involvement,Sedan
100202,05/12/2024,08:04,MANHATTAN,40.736867,-73.987681,Union Square area,0,0,Failure to Yield Right-of-Way,Bike
100438,05/10/2023,09:02,BROOKLYN,40.688859,-73.987739,Downtown Brooklyn,1,0,Following Too Closely,Bus
100246,12/07/2024,12:54,MANHATTAN,40.735961,-73.987569,Union Square area,0,0,Failure to Yield Right-of-Way,Bus
100415,04/24/2023,13:09,BROOKLYN,40.695353,-73.985798,Downtown Brooklyn,0,0,Following Too Closely,Bus
100708,05/03/2024,15:49,BROOKLYN,40.809935,-73.941647,Unnamed Street,0,0,Turning Improperly,Sedan
100822,01/30/2024,20:48,QUEENS,40.795819,-74.00607,Unnamed Street,1,0,Traffic Control Disregarded,Sedan
100129,03/08/2024,15:33,MANHATTAN,40.758609,-73.990047,Times Square area,0,0,Alcohol Involvement,Taxi
100637,03/11/2024,18:33,BROOKLYN,40.753062,-74.124362,Unnamed Street,1,0,Unsafe Speed,SUV
100402,02/20/2023,16:18,BROOKLYN,40.687843,-73.994725,Downtown Brooklyn,0,0,Alcohol Involvement,Bus
100830,02/25/2023,11:45,QUEENS,40.760136,-73.989275,Unnamed Street,0,0,Alcohol Involvement,SUV
100713,02/09/2024,08:32,QUEENS,40.651583,-74.127827,Unnamed Street,2,0,Traffic Control Disregarded,Taxi
100846,11/17/2023,20:55,BROOKLYN,40.809362,-73.950173,Unnamed Street,0,0,Unspecified,Bike
